request,level,chain_id,start_time,end_time
367,0,3,10:49:47.713823 30/07/2026,10:49:47.715491 30/07/2026
368,0,3,10:49:47.718597 30/07/2026,10:49:48.772169 30/07/2026
369,0,3,10:49:48.776951 30/07/2026,10:49:53.831974 30/07/2026
370,0,3,10:49:53.836236 30/07/2026,10:49:55.892866 30/07/2026
371,0,3,10:49:55.897452 30/07/2026,10:49:59.914086 30/07/2026
372,0,3,10:49:59.918655 30/07/2026,10:50:01.981969 30/07/2026
373,0,3,10:50:01.986842 30/07/2026,10:50:04.003713 30/07/2026
374,0,3,10:50:04.010203 30/07/2026,10:50:08.029177 30/07/2026
375,1,3,10:50:08.033129 30/07/2026,10:50:18.242725 30/07/2026
376,0,3,10:50:18.247138 30/07/2026,10:50:23.261579 30/07/2026
377,0,3,10:50:23.268298 30/07/2026,10:50:28.325402 30/07/2026
378,0,3,10:50:28.329512 30/07/2026,10:50:32.383707 30/07/2026
379,0,3,10:50:32.387474 30/07/2026,10:50:37.418170 30/07/2026
380,0,3,10:50:37.422754 30/07/2026,10:50:40.442768 30/07/2026
381,0,3,10:50:40.447600 30/07/2026,10:50:45.501201 30/07/2026
382,0,3,10:50:45.507272 30/07/2026,10:50:50.526010 30/07/2026
383,0,3,10:50:50.530304 30/07/2026,10:50:53.582812 30/07/2026
384,0,3,10:50:53.588770 30/07/2026,10:50:58.625030 30/07/2026
385,0,3,10:50:58.631284 30/07/2026,10:51:01.647660 30/07/2026
386,1,3,10:51:01.652425 30/07/2026,10:51:13.717993 30/07/2026
387,0,3,10:51:13.722924 30/07/2026,10:51:17.733714 30/07/2026
388,0,3,10:51:17.738122 30/07/2026,10:51:18.794678 30/07/2026
389,0,3,10:51:18.800516 30/07/2026,10:51:19.842551 30/07/2026
390,0,3,10:51:19.848090 30/07/2026,10:51:22.883998 30/07/2026
391,0,3,10:51:22.888146 30/07/2026,10:51:26.918322 30/07/2026
392,0,3,10:51:26.922750 30/07/2026,10:51:28.973564 30/07/2026
393,0,3,10:51:28.977331 30/07/2026,10:51:28.979120 30/07/2026
394,0,3,10:51:28.981529 30/07/2026,10:51:29.984806 30/07/2026
395,0,3,10:51:29.989185 30/07/2026,10:51:31.004138 30/07/2026
396,0,3,10:51:31.009632 30/07/2026,10:51:33.027229 30/07/2026
397,1,3,10:51:33.032752 30/07/2026,10:51:45.142830 30/07/2026
398,0,3,10:51:45.148182 30/07/2026,10:51:47.191423 30/07/2026
399,0,3,10:51:47.195709 30/07/2026,10:51:49.259521 30/07/2026
400,0,3,10:51:49.264932 30/07/2026,10:51:54.285925 30/07/2026
401,0,3,10:51:54.290043 30/07/2026,10:51:54.291906 30/07/2026
402,0,3,10:51:54.295140 30/07/2026,10:51:56.312362 30/07/2026
403,1,3,10:51:56.316377 30/07/2026,10:52:10.382025 30/07/2026
404,0,3,10:52:10.386303 30/07/2026,10:52:10.387907 30/07/2026
405,0,3,10:52:10.390705 30/07/2026,10:52:10.392292 30/07/2026
406,0,3,10:52:10.394424 30/07/2026,10:52:12.451832 30/07/2026
407,0,3,10:52:12.455635 30/07/2026,10:52:13.483725 30/07/2026
408,0,3,10:52:13.487244 30/07/2026,10:52:14.548956 30/07/2026
409,1,3,10:52:14.552319 30/07/2026,10:52:28.783050 30/07/2026
410,0,3,10:52:28.789602 30/07/2026,10:52:30.803249 30/07/2026
411,0,3,10:52:30.807563 30/07/2026,10:52:32.837152 30/07/2026
412,0,3,10:52:32.841282 30/07/2026,10:52:35.859730 30/07/2026
413,0,3,10:52:35.864223 30/07/2026,10:52:39.892457 30/07/2026
414,0,3,10:52:39.896168 30/07/2026,10:52:40.947417 30/07/2026
415,0,3,10:52:40.952228 30/07/2026,10:52:43.013539 30/07/2026
416,0,3,10:52:43.019092 30/07/2026,10:52:43.021221 30/07/2026
417,0,3,10:52:43.024732 30/07/2026,10:52:46.070562 30/07/2026
418,0,3,10:52:46.075746 30/07/2026,10:52:51.142603 30/07/2026
419,0,3,10:52:51.146896 30/07/2026,10:52:52.171989 30/07/2026
420,1,3,10:52:52.175995 30/07/2026,10:53:02.283598 30/07/2026
421,0,3,10:53:02.287949 30/07/2026,10:53:04.298019 30/07/2026
422,0,3,10:53:04.302078 30/07/2026,10:53:05.309711 30/07/2026
423,0,3,10:53:05.314205 30/07/2026,10:53:09.334341 30/07/2026
424,0,3,10:53:09.338498 30/07/2026,10:53:14.392296 30/07/2026
425,0,3,10:53:14.396023 30/07/2026,10:53:14.397798 30/07/2026
426,2,3,10:53:14.400122 30/07/2026,10:53:49.250948 30/07/2026
427,0,3,10:53:49.255936 30/07/2026,10:53:52.288092 30/07/2026
428,0,3,10:53:52.292615 30/07/2026,10:53:54.338220 30/07/2026
429,0,3,10:53:54.341677 30/07/2026,10:53:56.365323 30/07/2026
430,0,3,10:53:56.369441 30/07/2026,10:53:59.423697 30/07/2026
431,0,3,10:53:59.427497 30/07/2026,10:53:59.429224 30/07/2026
432,0,3,10:53:59.432178 30/07/2026,10:53:59.433776 30/07/2026
433,0,3,10:53:59.437288 30/07/2026,10:54:03.497761 30/07/2026
434,0,3,10:54:03.501216 30/07/2026,10:54:06.533671 30/07/2026
435,0,3,10:54:06.538039 30/07/2026,10:54:09.580646 30/07/2026
436,0,3,10:54:09.584794 30/07/2026,10:54:11.630713 30/07/2026
437,0,3,10:54:11.634496 30/07/2026,10:54:13.679009 30/07/2026
438,0,3,10:54:13.683229 30/07/2026,10:54:13.685318 30/07/2026
439,0,3,10:54:13.688553 30/07/2026,10:54:16.706645 30/07/2026
440,0,3,10:54:16.710039 30/07/2026,10:54:16.711642 30/07/2026
441,0,3,10:54:16.715316 30/07/2026,10:54:21.760876 30/07/2026
442,1,3,10:54:21.765214 30/07/2026,10:54:35.122099 30/07/2026
443,0,3,10:54:35.126512 30/07/2026,10:54:38.139345 30/07/2026
444,0,3,10:54:38.142075 30/07/2026,10:54:38.143749 30/07/2026
445,0,3,10:54:38.147865 30/07/2026,10:54:40.211949 30/07/2026
446,0,3,10:54:40.215738 30/07/2026,10:54:42.234895 30/07/2026
447,0,3,10:54:42.237647 30/07/2026,10:54:47.272853 30/07/2026
448,0,3,10:54:47.277844 30/07/2026,10:54:52.305791 30/07/2026
449,0,3,10:54:52.310153 30/07/2026,10:54:53.358311 30/07/2026
450,0,3,10:54:53.362864 30/07/2026,10:54:54.392347 30/07/2026
451,0,3,10:54:54.397208 30/07/2026,10:54:59.433776 30/07/2026
452,0,3,10:54:59.437272 30/07/2026,10:55:03.480238 30/07/2026
453,0,3,10:55:03.484944 30/07/2026,10:55:06.541554 30/07/2026
454,0,3,10:55:06.546387 30/07/2026,10:55:11.585348 30/07/2026
455,0,3,10:55:11.589537 30/07/2026,10:55:11.591245 30/07/2026
456,0,3,10:55:11.594980 30/07/2026,10:55:11.596548 30/07/2026
457,0,3,10:55:11.599788 30/07/2026,10:55:11.601253 30/07/2026
458,0,3,10:55:11.604266 30/07/2026,10:55:12.653957 30/07/2026
459,0,3,10:55:12.658059 30/07/2026,10:55:17.697783 30/07/2026
460,0,3,10:55:17.701731 30/07/2026,10:55:18.726326 30/07/2026
461,0,3,10:55:18.731187 30/07/2026,10:55:18.732826 30/07/2026
462,0,3,10:55:18.735534 30/07/2026,10:55:21.759848 30/07/2026
463,0,3,10:55:21.764528 30/07/2026,10:55:21.766334 30/07/2026
464,0,3,10:55:21.769458 30/07/2026,10:55:21.770978 30/07/2026
465,0,3,10:55:21.774415 30/07/2026,10:55:24.836321 30/07/2026
466,0,3,10:55:24.840861 30/07/2026,10:55:28.874726 30/07/2026
467,0,3,10:55:28.878715 30/07/2026,10:55:32.933418 30/07/2026
468,0,3,10:55:32.938331 30/07/2026,10:55:34.990013 30/07/2026
469,0,3,10:55:34.993646 30/07/2026,10:55:38.049664 30/07/2026
470,0,3,10:55:38.053426 30/07/2026,10:55:41.096782 30/07/2026
471,0,3,10:55:41.100310 30/07/2026,10:55:45.118817 30/07/2026
472,0,3,10:55:45.122462 30/07/2026,10:55:50.166016 30/07/2026
473,0,3,10:55:50.170356 30/07/2026,10:55:55.201534 30/07/2026
474,0,3,10:55:55.205274 30/07/2026,10:55:56.226791 30/07/2026
475,0,3,10:55:56.230878 30/07/2026,10:55:59.281300 30/07/2026
476,0,3,10:55:59.285170 30/07/2026,10:55:59.286756 30/07/2026
477,0,3,10:55:59.289355 30/07/2026,10:56:01.336879 30/07/2026
478,1,3,10:56:01.340187 30/07/2026,10:56:12.347480 30/07/2026
479,0,3,10:56:12.351672 30/07/2026,10:56:14.387338 30/07/2026
480,0,3,10:56:14.391388 30/07/2026,10:56:18.407653 30/07/2026
481,0,3,10:56:18.410477 30/07/2026,10:56:19.429013 30/07/2026
482,0,3,10:56:19.433310 30/07/2026,10:56:22.487252 30/07/2026
483,0,3,10:56:22.491630 30/07/2026,10:56:23.555058 30/07/2026
484,1,3,10:56:23.559007 30/07/2026,10:56:35.841469 30/07/2026
485,0,3,10:56:35.844660 30/07/2026,10:56:35.846187 30/07/2026
486,0,3,10:56:35.849589 30/07/2026,10:56:35.850982 30/07/2026
487,0,3,10:56:35.854030 30/07/2026,10:56:40.866859 30/07/2026
488,0,3,10:56:40.870799 30/07/2026,10:56:40.872502 30/07/2026
489,0,3,10:56:40.875828 30/07/2026,10:56:44.910388 30/07/2026
490,0,3,10:56:44.914469 30/07/2026,10:56:47.936362 30/07/2026
491,0,3,10:56:47.940719 30/07/2026,10:56:52.953834 30/07/2026
492,0,3,10:56:52.957917 30/07/2026,10:56:53.963557 30/07/2026
493,0,3,10:56:53.967678 30/07/2026,10:56:53.969297 30/07/2026
494,0,3,10:56:53.972767 30/07/2026,10:56:57.024377 30/07/2026
495,1,3,10:56:57.028616 30/07/2026,10:57:10.202356 30/07/2026
496,0,3,10:57:10.206287 30/07/2026,10:57:12.214784 30/07/2026
497,0,3,10:57:12.219001 30/07/2026,10:57:13.253124 30/07/2026
498,0,3,10:57:13.257329 30/07/2026,10:57:18.291887 30/07/2026
499,0,3,10:57:18.296069 30/07/2026,10:57:18.297939 30/07/2026
500,0,3,10:57:18.300594 30/07/2026,10:57:19.347359 30/07/2026
501,0,3,10:57:19.350787 30/07/2026,10:57:23.371064 30/07/2026
502,0,3,10:57:23.375501 30/07/2026,10:57:24.415225 30/07/2026
503,0,3,10:57:24.418928 30/07/2026,10:57:24.420696 30/07/2026
504,0,3,10:57:24.424368 30/07/2026,10:57:25.439461 30/07/2026
505,0,3,10:57:25.443752 30/07/2026,10:57:28.465049 30/07/2026
506,1,3,10:57:28.469451 30/07/2026,10:57:41.665879 30/07/2026
507,2,3,10:57:41.670015 30/07/2026,10:58:17.998422 30/07/2026
508,0,3,10:58:18.001838 30/07/2026,10:58:22.040306 30/07/2026
509,0,3,10:58:22.043593 30/07/2026,10:58:23.108372 30/07/2026
510,0,3,10:58:23.112285 30/07/2026,10:58:23.114063 30/07/2026
511,0,3,10:58:23.117459 30/07/2026,10:58:27.124642 30/07/2026
512,0,3,10:58:27.128364 30/07/2026,10:58:30.154908 30/07/2026
513,0,3,10:58:30.159002 30/07/2026,10:58:31.193668 30/07/2026
514,0,3,10:58:31.197613 30/07/2026,10:58:35.233305 30/07/2026
515,0,3,10:58:35.237923 30/07/2026,10:58:38.284356 30/07/2026
516,0,3,10:58:38.288695 30/07/2026,10:58:43.329204 30/07/2026
517,0,3,10:58:43.332851 30/07/2026,10:58:48.352875 30/07/2026
518,1,3,10:58:48.356140 30/07/2026,10:59:01.378638 30/07/2026
519,0,3,10:59:01.383384 30/07/2026,10:59:05.442738 30/07/2026
520,0,3,10:59:05.446803 30/07/2026,10:59:08.481806 30/07/2026
521,0,3,10:59:08.486197 30/07/2026,10:59:13.494235 30/07/2026
522,0,3,10:59:13.498264 30/07/2026,10:59:15.502259 30/07/2026
523,0,3,10:59:15.506607 30/07/2026,10:59:18.519744 30/07/2026
524,0,3,10:59:18.523495 30/07/2026,10:59:21.536108 30/07/2026
525,0,3,10:59:21.541016 30/07/2026,10:59:26.571045 30/07/2026
526,0,3,10:59:26.575789 30/07/2026,10:59:31.604823 30/07/2026
527,0,3,10:59:31.608585 30/07/2026,10:59:32.653538 30/07/2026
528,0,3,10:59:32.657207 30/07/2026,10:59:36.668577 30/07/2026
529,0,3,10:59:36.672637 30/07/2026,10:59:40.710192 30/07/2026
530,0,3,10:59:40.714390 30/07/2026,10:59:41.728707 30/07/2026
531,0,3,10:59:41.732934 30/07/2026,10:59:41.734579 30/07/2026
532,0,3,10:59:41.738016 30/07/2026,10:59:43.761280 30/07/2026
533,0,3,10:59:43.765560 30/07/2026,10:59:48.804049 30/07/2026
534,0,3,10:59:48.807712 30/07/2026,10:59:53.855425 30/07/2026
535,0,3,10:59:53.859528 30/07/2026,10:59:55.891425 30/07/2026
536,0,3,10:59:55.895824 30/07/2026,10:59:57.944343 30/07/2026
537,0,3,10:59:57.948557 30/07/2026,10:59:57.950282 30/07/2026
538,0,3,10:59:57.953832 30/07/2026,11:00:01.963060 30/07/2026
539,1,3,11:00:01.967186 30/07/2026,11:00:13.084710 30/07/2026
540,0,3,11:00:13.088317 30/07/2026,11:00:15.090436 30/07/2026
541,0,3,11:00:15.094717 30/07/2026,11:00:19.150796 30/07/2026
542,0,3,11:00:19.155587 30/07/2026,11:00:20.196522 30/07/2026
543,0,3,11:00:20.201299 30/07/2026,11:00:23.229017 30/07/2026
544,0,3,11:00:23.235484 30/07/2026,11:00:27.239524 30/07/2026
545,1,3,11:00:27.243757 30/07/2026,11:00:39.309689 30/07/2026
546,0,3,11:00:39.314706 30/07/2026,11:00:44.353168 30/07/2026
547,0,3,11:00:44.357077 30/07/2026,11:00:49.359516 30/07/2026
548,0,3,11:00:49.363863 30/07/2026,11:00:52.389870 30/07/2026
549,0,3,11:00:52.394003 30/07/2026,11:00:52.395695 30/07/2026
550,0,3,11:00:52.399792 30/07/2026,11:00:52.401330 30/07/2026
551,1,3,11:00:52.404741 30/07/2026,11:01:06.653777 30/07/2026
552,0,3,11:01:06.658696 30/07/2026,11:01:06.660627 30/07/2026
553,0,3,11:01:06.665227 30/07/2026,11:01:06.666770 30/07/2026
554,0,3,11:01:06.670204 30/07/2026,11:01:07.703653 30/07/2026
555,0,3,11:01:07.706815 30/07/2026,11:01:08.716014 30/07/2026
556,0,3,11:01:08.718639 30/07/2026,11:01:08.720402 30/07/2026
557,1,3,11:01:08.723407 30/07/2026,11:01:20.909496 30/07/2026
558,0,3,11:01:20.913302 30/07/2026,11:01:20.914933 30/07/2026
559,0,3,11:01:20.918183 30/07/2026,11:01:23.925778 30/07/2026
560,0,3,11:01:23.930280 30/07/2026,11:01:25.979410 30/07/2026
561,0,3,11:01:25.983270 30/07/2026,11:01:27.019054 30/07/2026
562,0,3,11:01:27.023107 30/07/2026,11:01:28.049243 30/07/2026
563,0,3,11:01:28.053400 30/07/2026,11:01:33.074360 30/07/2026
564,0,3,11:01:33.078588 30/07/2026,11:01:36.113584 30/07/2026
565,0,3,11:01:36.117621 30/07/2026,11:01:38.159174 30/07/2026
566,0,3,11:01:38.163112 30/07/2026,11:01:42.223276 30/07/2026
567,0,3,11:01:42.227833 30/07/2026,11:01:45.284975 30/07/2026
568,0,3,11:01:45.289785 30/07/2026,11:01:49.343411 30/07/2026
569,0,3,11:01:49.348445 30/07/2026,11:01:53.386437 30/07/2026
570,0,3,11:01:53.390757 30/07/2026,11:01:53.392203 30/07/2026
571,0,3,11:01:53.395112 30/07/2026,11:01:57.402524 30/07/2026
572,0,3,11:01:57.407388 30/07/2026,11:01:57.409360 30/07/2026
573,0,3,11:01:57.413073 30/07/2026,11:02:02.461402 30/07/2026
574,0,3,11:02:02.467991 30/07/2026,11:02:06.492882 30/07/2026
575,0,3,11:02:06.500343 30/07/2026,11:02:10.521677 30/07/2026
576,0,3,11:02:10.526351 30/07/2026,11:02:10.528039 30/07/2026
577,0,3,11:02:10.531641 30/07/2026,11:02:15.540743 30/07/2026
578,0,3,11:02:15.544866 30/07/2026,11:02:18.549060 30/07/2026
579,0,3,11:02:18.552164 30/07/2026,11:02:19.553868 30/07/2026
580,0,3,11:02:19.558172 30/07/2026,11:02:21.598621 30/07/2026
581,0,3,11:02:21.602633 30/07/2026,11:02:25.605827 30/07/2026
582,0,3,11:02:25.611991 30/07/2026,11:02:29.664570 30/07/2026
583,0,3,11:02:29.668440 30/07/2026,11:02:32.676477 30/07/2026
584,0,3,11:02:32.680178 30/07/2026,11:02:35.684023 30/07/2026
585,0,3,11:02:35.688819 30/07/2026,11:02:38.731552 30/07/2026
586,0,1,11:02:38.738649 30/07/2026,11:02:42.743878 30/07/2026
587,0,1,11:02:42.748778 30/07/2026,11:02:46.765815 30/07/2026
588,0,1,11:02:46.769485 30/07/2026,11:02:47.812980 30/07/2026
589,0,1,11:02:47.817322 30/07/2026,11:02:47.818959 30/07/2026
590,0,1,11:02:47.822962 30/07/2026,11:02:52.851705 30/07/2026
591,0,1,11:02:52.856876 30/07/2026,11:02:52.858591 30/07/2026
592,1,1,11:02:52.861517 30/07/2026,11:03:07.876273 30/07/2026
593,0,1,11:03:07.880131 30/07/2026,11:03:08.916472 30/07/2026
594,0,1,11:03:08.920612 30/07/2026,11:03:10.968100 30/07/2026
595,0,1,11:03:10.972859 30/07/2026,11:03:15.025383 30/07/2026
596,0,1,11:03:15.029074 30/07/2026,11:03:19.032446 30/07/2026
597,0,1,11:03:19.036566 30/07/2026,11:03:21.066987 30/07/2026
598,0,1,11:03:21.074412 30/07/2026,11:03:23.129271 30/07/2026
599,0,1,11:03:23.133855 30/07/2026,11:03:23.135344 30/07/2026
600,0,1,11:03:23.138825 30/07/2026,11:03:26.185053 30/07/2026
601,0,1,11:03:26.192920 30/07/2026,11:03:28.234136 30/07/2026
602,0,1,11:03:28.240750 30/07/2026,11:03:30.287615 30/07/2026
603,1,1,11:03:30.291817 30/07/2026,11:03:43.547724 30/07/2026
604,0,1,11:03:43.552169 30/07/2026,11:03:46.577847 30/07/2026
605,0,1,11:03:46.582342 30/07/2026,11:03:49.606858 30/07/2026
606,0,1,11:03:49.611852 30/07/2026,11:03:49.613470 30/07/2026
607,0,1,11:03:49.615672 30/07/2026,11:03:50.634362 30/07/2026
608,0,1,11:03:50.638699 30/07/2026,11:03:55.663512 30/07/2026
609,1,1,11:03:55.667381 30/07/2026,11:04:07.072905 30/07/2026
610,0,1,11:04:07.077762 30/07/2026,11:04:08.116537 30/07/2026
611,0,1,11:04:08.122419 30/07/2026,11:04:10.133209 30/07/2026
612,0,1,11:04:10.137732 30/07/2026,11:04:15.150538 30/07/2026
613,1,4,11:04:15.156787 30/07/2026,11:04:27.561447 30/07/2026
614,0,4,11:04:27.566398 30/07/2026,11:04:27.568383 30/07/2026
615,0,4,11:04:27.572899 30/07/2026,11:04:27.574573 30/07/2026
616,0,4,11:04:27.578439 30/07/2026,11:04:30.588064 30/07/2026
617,0,4,11:04:30.592622 30/07/2026,11:04:33.620525 30/07/2026
618,0,4,11:04:33.626244 30/07/2026,11:04:34.628606 30/07/2026
619,1,4,11:04:34.633127 30/07/2026,11:04:47.656822 30/07/2026
620,0,4,11:04:47.666128 30/07/2026,11:04:51.715579 30/07/2026
621,0,4,11:04:51.720115 30/07/2026,11:04:56.753821 30/07/2026
622,0,4,11:04:56.759133 30/07/2026,11:04:56.761225 30/07/2026
623,0,4,11:04:56.764197 30/07/2026,11:05:01.771571 30/07/2026
624,0,4,11:05:01.775926 30/07/2026,11:05:06.808836 30/07/2026
625,0,4,11:05:06.812816 30/07/2026,11:05:07.862502 30/07/2026
626,0,4,11:05:07.869038 30/07/2026,11:05:09.872841 30/07/2026
627,0,4,11:05:09.877218 30/07/2026,11:05:12.926463 30/07/2026
628,0,4,11:05:12.929828 30/07/2026,11:05:12.931401 30/07/2026
629,0,4,11:05:12.934647 30/07/2026,11:05:16.940983 30/07/2026
630,1,4,11:05:16.944873 30/07/2026,11:05:29.958963 30/07/2026
631,0,4,11:05:29.965374 30/07/2026,11:05:32.979873 30/07/2026
632,0,4,11:05:32.985063 30/07/2026,11:05:36.015643 30/07/2026
633,0,4,11:05:36.021548 30/07/2026,11:05:36.023437 30/07/2026
634,0,4,11:05:36.026439 30/07/2026,11:05:36.027857 30/07/2026
635,0,4,11:05:36.030597 30/07/2026,11:05:39.067745 30/07/2026
636,0,4,11:05:39.073140 30/07/2026,11:05:40.091674 30/07/2026
637,0,4,11:05:40.096387 30/07/2026,11:05:40.098139 30/07/2026
638,0,4,11:05:40.102328 30/07/2026,11:05:40.104074 30/07/2026
639,0,4,11:05:40.106664 30/07/2026,11:05:44.131490 30/07/2026
640,0,4,11:05:44.136373 30/07/2026,11:05:48.152100 30/07/2026
641,1,4,11:05:48.157345 30/07/2026,11:05:59.173463 30/07/2026
642,0,4,11:05:59.178328 30/07/2026,11:06:04.214274 30/07/2026
643,0,4,11:06:04.222326 30/07/2026,11:06:06.259655 30/07/2026
644,0,4,11:06:06.268725 30/07/2026,11:06:06.272829 30/07/2026
645,0,4,11:06:06.277730 30/07/2026,11:06:11.329819 30/07/2026
646,0,4,11:06:11.337709 30/07/2026,11:06:15.398859 30/07/2026
647,0,4,11:06:15.405986 30/07/2026,11:06:20.456550 30/07/2026
648,0,4,11:06:20.462426 30/07/2026,11:06:22.482937 30/07/2026
649,0,4,11:06:22.488104 30/07/2026,11:06:23.506221 30/07/2026
650,0,4,11:06:23.510620 30/07/2026,11:06:26.515872 30/07/2026
651,0,4,11:06:26.518620 30/07/2026,11:06:29.569548 30/07/2026
652,0,4,11:06:29.574190 30/07/2026,11:06:29.575860 30/07/2026
653,0,4,11:06:29.579112 30/07/2026,11:06:29.580639 30/07/2026
654,0,4,11:06:29.583188 30/07/2026,11:06:33.586016 30/07/2026
655,0,4,11:06:33.590168 30/07/2026,11:06:38.624273 30/07/2026
656,0,4,11:06:38.635197 30/07/2026,11:06:41.674281 30/07/2026
657,0,4,11:06:41.682330 30/07/2026,11:06:45.686454 30/07/2026
658,0,4,11:06:45.694014 30/07/2026,11:06:50.741858 30/07/2026
659,0,4,11:06:50.746395 30/07/2026,11:06:52.772063 30/07/2026
660,0,4,11:06:52.777332 30/07/2026,11:06:57.814633 30/07/2026
661,0,4,11:06:57.819702 30/07/2026,11:06:57.821363 30/07/2026
662,2,4,11:06:57.824375 30/07/2026,11:07:44.759943 30/07/2026
663,0,4,11:07:44.765259 30/07/2026,11:07:49.780381 30/07/2026
664,0,4,11:07:49.785023 30/07/2026,11:07:53.842263 30/07/2026
665,0,4,11:07:53.848061 30/07/2026,11:07:55.887791 30/07/2026
666,0,4,11:07:55.892803 30/07/2026,11:07:56.900330 30/07/2026
667,0,4,11:07:56.905637 30/07/2026,11:07:59.957934 30/07/2026
668,1,4,11:07:59.962609 30/07/2026,11:08:12.243901 30/07/2026
669,0,4,11:08:12.251162 30/07/2026,11:08:17.286113 30/07/2026
670,0,4,11:08:17.290160 30/07/2026,11:08:22.317669 30/07/2026
671,0,4,11:08:22.322098 30/07/2026,11:08:22.324118 30/07/2026
672,0,4,11:08:22.327906 30/07/2026,11:08:26.334991 30/07/2026
673,0,4,11:08:26.342845 30/07/2026,11:08:27.364945 30/07/2026
674,1,4,11:08:27.369779 30/07/2026,11:08:37.410729 30/07/2026
675,0,4,11:08:37.415856 30/07/2026,11:08:40.477341 30/07/2026
676,0,4,11:08:40.481915 30/07/2026,11:08:43.499988 30/07/2026
677,0,4,11:08:43.506237 30/07/2026,11:08:45.554644 30/07/2026
678,0,4,11:08:45.558167 30/07/2026,11:08:46.577524 30/07/2026
679,0,4,11:08:46.581576 30/07/2026,11:08:49.589827 30/07/2026
680,1,4,11:08:49.596021 30/07/2026,11:09:01.836649 30/07/2026
681,0,4,11:09:01.840647 30/07/2026,11:09:06.847165 30/07/2026
682,0,4,11:09:06.852775 30/07/2026,11:09:06.854653 30/07/2026
683,0,4,11:09:06.858353 30/07/2026,11:09:06.859808 30/07/2026
684,0,4,11:09:06.862853 30/07/2026,11:09:06.864396 30/07/2026
685,0,4,11:09:06.867308 30/07/2026,11:09:09.904586 30/07/2026
686,1,4,11:09:09.907438 30/07/2026,11:09:22.218886 30/07/2026
687,0,4,11:09:22.224659 30/07/2026,11:09:22.226685 30/07/2026
688,0,4,11:09:22.230572 30/07/2026,11:09:26.279588 30/07/2026
689,0,4,11:09:26.283059 30/07/2026,11:09:31.323598 30/07/2026
690,0,4,11:09:31.330446 30/07/2026,11:09:35.369093 30/07/2026
691,0,4,11:09:35.374576 30/07/2026,11:09:39.414287 30/07/2026
692,0,4,11:09:39.418524 30/07/2026,11:09:40.428970 30/07/2026
693,0,4,11:09:40.435299 30/07/2026,11:09:41.455039 30/07/2026
694,0,4,11:09:41.466991 30/07/2026,11:09:41.470155 30/07/2026
695,0,4,11:09:41.475501 30/07/2026,11:09:46.535974 30/07/2026
696,0,4,11:09:46.542745 30/07/2026,11:09:50.576860 30/07/2026
697,1,4,11:09:50.580243 30/07/2026,11:10:05.806066 30/07/2026
698,0,4,11:10:05.810555 30/07/2026,11:10:09.823253 30/07/2026
699,0,4,11:10:09.827855 30/07/2026,11:10:12.850919 30/07/2026
700,0,4,11:10:12.854855 30/07/2026,11:10:16.876496 30/07/2026
701,0,4,11:10:16.880064 30/07/2026,11:10:18.914987 30/07/2026
702,0,4,11:10:18.917946 30/07/2026,11:10:18.919357 30/07/2026
703,1,4,11:10:18.922968 30/07/2026,11:10:30.145810 30/07/2026
704,0,4,11:10:30.150337 30/07/2026,11:10:33.175649 30/07/2026
705,0,4,11:10:33.180704 30/07/2026,11:10:37.196448 30/07/2026
706,0,4,11:10:37.202412 30/07/2026,11:10:40.236807 30/07/2026
707,0,4,11:10:40.243138 30/07/2026,11:10:40.245033 30/07/2026
708,0,4,11:10:40.248677 30/07/2026,11:10:40.250161 30/07/2026
709,0,4,11:10:40.253445 30/07/2026,11:10:43.305299 30/07/2026
710,0,4,11:10:43.310293 30/07/2026,11:10:43.311957 30/07/2026
711,0,4,11:10:43.315137 30/07/2026,11:10:43.316512 30/07/2026
712,0,4,11:10:43.319797 30/07/2026,11:10:46.331048 30/07/2026
713,0,4,11:10:46.335395 30/07/2026,11:10:47.364404 30/07/2026
714,0,4,11:10:47.370652 30/07/2026,11:10:52.421414 30/07/2026
715,0,4,11:10:52.426653 30/07/2026,11:10:52.428390 30/07/2026
716,0,4,11:10:52.432300 30/07/2026,11:10:55.483896 30/07/2026
717,0,4,11:10:55.488594 30/07/2026,11:10:58.491614 30/07/2026
718,0,4,11:10:58.497202 30/07/2026,11:11:03.554843 30/07/2026
719,1,4,11:11:03.559145 30/07/2026,11:11:16.812985 30/07/2026
720,0,4,11:11:16.816962 30/07/2026,11:11:16.818570 30/07/2026
721,0,4,11:11:16.820791 30/07/2026,11:11:19.853159 30/07/2026
722,0,4,11:11:19.857118 30/07/2026,11:11:21.916023 30/07/2026
723,0,4,11:11:21.922516 30/07/2026,11:11:26.940763 30/07/2026
724,0,4,11:11:26.945947 30/07/2026,11:11:28.950937 30/07/2026
725,1,4,11:11:28.956079 30/07/2026,11:11:39.222935 30/07/2026
726,0,4,11:11:39.229047 30/07/2026,11:11:41.242496 30/07/2026
727,0,4,11:11:41.248684 30/07/2026,11:11:41.250287 30/07/2026
728,0,4,11:11:41.254726 30/07/2026,11:11:41.256354 30/07/2026
729,0,4,11:11:41.260534 30/07/2026,11:11:43.286072 30/07/2026
730,0,4,11:11:43.290087 30/07/2026,11:11:48.303443 30/07/2026
731,0,4,11:11:48.311221 30/07/2026,11:11:48.313252 30/07/2026
732,0,4,11:11:48.316629 30/07/2026,11:11:50.341422 30/07/2026
733,0,4,11:11:50.345843 30/07/2026,11:11:52.355513 30/07/2026
